customer_id,age,gender,education,employment_years,income,existing_debt,num_delinquencies,city_size,has_mortgage,owns_car,hobby_score,random_index,survey_mood
5070,36,M,secondary,22.0,7449.176133937751,19756.894106080515,1,large,0,0,0.7455289448977035,42.18018274549112,1
5071,42,M,secondary,11.0,8767.53591126715,13249.972732942317,1,small,0,1,-0.9251686657881558,73.18856666410178,0
5072,28,M,vocational,23.0,6039.451017388419,36199.25257667905,0,medium,1,1,-1.0332903483232252,80.04256007987216,1
5073,57,M,secondary,7.0,8620.083606705703,10743.498993525784,0,medium,0,1,-0.4829541799500853,60.83486500728712,3
5074,49,M,secondary,29.0,,5746.82837313128,0,medium,0,1,0.6271015910722106,47.44491805059924,2
5075,47,M,secondary,32.0,7685.647776418335,12633.944072279144,1,small,0,1,2.3687936052215,58.59336603860933,4
5076,24,F,higher,0.0,6973.096967103711,9089.682977640825,4,medium,0,1,0.6896766068781546,49.53689747661825,1
5077,24,M,vocational,7.0,7053.619678727261,4412.309599176159,1,small,0,1,0.8109684484632594,7.719084928443243,3
5078,27,M,vocational,40.0,,13507.955168140448,1,small,1,1,-0.5201206992129092,67.8889323083657,4
5079,67,M,secondary,20.0,5801.210333306211,502.1068581840199,0,large,1,1,0.6767404866929725,31.693470599990004,1
5080,30,F,secondary,37.0,5743.125765049589,11767.396115176103,0,small,1,0,-1.0675965654606796,62.67213345561331,3
5081,32,F,secondary,8.0,5536.280637504439,2027.114307006862,1,medium,1,0,-0.2418275784813307,76.23510201492894,1
5082,35,M,secondary,6.0,4687.278193100203,4485.005286202305,3,small,0,1,-1.113492686394348,53.77002688925471,4
5083,22,F,secondary,40.0,8534.103014178041,10271.328304391536,0,medium,1,1,0.5504947645618912,88.1325668464083,4
5084,69,F,secondary,32.0,7659.137391714837,11181.321149284107,0,medium,0,0,-1.749035298948261,3.3682025425723183,4
5085,48,F,higher,5.0,7281.775217895687,11465.260443159348,0,medium,0,0,0.0744005475296958,12.603754036663572,4
5086,55,F,secondary,32.0,4760.774460730865,11297.537974821207,1,large,1,1,0.5977233198136171,86.99541457052241,3
5087,38,M,higher,33.0,3817.81284033377,6410.255558622882,2,medium,1,0,-0.6752352806147026,72.19840153763211,0
5088,52,F,vocational,23.0,7871.465067271551,12722.479207749677,2,small,1,1,0.9560180651190968,18.983071538096414,0
5089,52,F,vocational,27.0,6045.114704059108,14652.324359451472,1,medium,1,1,1.267766807908763,18.706410822919896,0
5090,53,M,vocational,2.0,7870.732794963301,13278.128097798655,0,small,1,1,-0.3645417684541893,44.900096868300125,4
5091,58,M,secondary,36.0,6884.296849351406,11620.26449957599,0,medium,1,1,0.0440583034306578,24.33599563340604,2
5092,66,M,higher,33.0,4507.491823174337,14814.446228081571,0,,0,0,-0.9340475760730724,43.17745393618932,0
5093,37,M,higher,5.0,1500.0,22517.758480012595,0,large,0,0,-0.8966442805296936,40.39456267036956,2
5094,38,F,higher,6.0,11059.037552555012,8550.715690235256,1,medium,1,0,-0.8785838285054172,30.196524043903505,2
5095,69,F,primary,,4835.724573284709,15597.799951011695,3,small,1,1,-1.4971407448083751,69.70101756928477,4
5096,57,M,secondary,14.0,7150.303200278437,33747.49970484885,0,medium,0,0,-0.2694582008677876,41.65384291816257,2
5097,65,F,secondary,2.0,5457.296355585312,5275.566509849925,0,large,0,0,-0.9760338486962228,57.78397591812274,1
5098,65,M,vocational,26.0,1500.0,12282.963275236556,1,medium,0,1,1.4605120266033924,5.924268433903501,1
5099,46,M,higher,37.0,8786.155072015401,5609.553008871843,0,medium,0,0,-0.8402313703487833,35.78072770476389,1
5100,62,F,secondary,12.0,6777.818088016182,2935.9915386710577,1,medium,0,1,-1.7595711401408578,41.07609713290962,4
5101,63,M,vocational,16.0,3583.5352469667305,9671.696936149992,0,small,0,1,1.4205304707819353,56.11464697119232,0
5102,62,M,primary,37.0,4777.351094467832,5100.980089519787,0,medium,0,1,0.5116210838642498,73.15938730708488,3
5103,50,F,secondary,31.0,4559.222967552048,14797.329844350068,0,medium,0,1,-1.05660777191513,32.82915411870134,1
5104,50,F,primary,1.0,4889.392410372626,18487.445290233394,0,small,1,1,1.405845069986423,92.010405664176,1
5105,44,F,secondary,27.0,5002.461218926732,11829.100679840683,2,large,1,1,-0.762570859280273,77.46579582443037,4
5106,28,F,primary,0.0,10463.54716773982,3439.7220244211903,1,small,0,0,-0.6653939470730469,71.38456765562658,1
5107,42,F,secondary,9.0,4874.402752386024,9755.477168807727,0,small,0,0,-0.1755852927722892,6.759629588841898,3
5108,25,M,higher,22.0,11322.970381213943,23003.156812150493,1,small,0,0,1.4207685434710822,31.76301755996973,2
5109,49,F,vocational,7.0,7089.378458809042,16423.042851848917,2,medium,0,0,-0.9790434084675228,78.6428134215207,0
5110,45,M,secondary,35.0,4031.294602659868,4727.978835624641,0,medium,0,1,0.464771811180443,20.84131464723795,3
5111,61,M,primary,25.0,7224.692302295289,905.3137754741562,2,large,1,1,-0.333588810053416,73.4804418313755,3
5112,22,F,primary,8.0,10389.97355348843,8205.91066917936,0,large,0,1,2.168553731864823,35.42257717560654,4
5113,41,F,secondary,35.0,6837.234351919728,13488.616181236375,2,large,1,1,0.3430180977927851,90.40754937259604,1
5114,59,M,vocational,22.0,7973.761136764876,10578.09815029974,0,small,1,1,0.6741015555026151,46.68382940695081,2
5115,43,F,secondary,8.0,10100.25559450458,46487.84206270094,1,small,0,1,-0.7072213731113242,99.92841352984456,4
5116,29,F,higher,34.0,7606.256040812215,9138.618626774034,4,large,0,0,-0.6125504130858006,40.20696981799584,3
5117,51,F,secondary,20.0,7032.738661648968,3222.668780626249,0,large,0,1,-2.38757581948255,77.13200539788275,3
5118,37,F,secondary,33.0,3664.443772781891,22316.27608467957,0,large,1,1,0.2144328963430051,28.03031794783784,0
5119,49,F,higher,4.0,9980.233771356348,12272.322076442815,1,large,0,1,-0.4409889226434877,76.65330311096969,3
5120,61,F,secondary,40.0,4937.095308613898,8526.068524101052,2,small,0,0,-0.4837048330559818,59.08227215906982,3
5121,32,M,higher,31.0,7266.287454255645,10050.818249005706,0,large,1,1,0.108461572235194,71.29275165457466,0
5122,29,M,primary,36.0,5470.490804601436,24037.65145498753,1,small,0,0,-0.8504765236393194,8.983140976579108,2
5123,67,F,higher,24.0,7199.673861890998,3019.64201523047,1,small,1,0,0.286131850174886,52.604586373770914,3
5124,23,F,secondary,17.0,,5008.735564017888,2,small,1,1,-0.2011194956152463,92.53754384399458,3
5125,44,M,secondary,32.0,7634.028188583155,13095.18169079621,2,large,0,0,1.1089469222343222,59.630878349458285,0
5126,25,M,higher,26.0,5546.746349594015,11637.221935887534,0,large,1,0,0.5209449235044902,71.62434712352629,4
5127,34,F,secondary,23.0,9617.076273180037,37724.53137002261,0,small,1,0,-0.7646205063077987,71.31865519528324,3
5128,46,M,higher,28.0,7903.447707512799,4507.255034007794,2,small,0,0,-1.5198420075373915,63.59361025914705,1
5129,33,F,vocational,5.0,7322.631318085685,2953.2746633500715,2,large,0,0,-1.45339346128637,14.567223635712134,2
5130,63,F,primary,4.0,11382.252252580967,1268.9597963057397,0,medium,1,1,-1.4598529161646725,22.359320646152625,1
5131,42,F,higher,13.0,7023.82539426213,6057.064487319995,1,medium,0,1,-0.8130106335842798,48.80950647665014,3
5132,24,M,secondary,14.0,2427.6952324719896,6117.861774609283,1,large,0,1,-0.3801348152408384,42.44460801407645,2
5133,28,M,secondary,13.0,6023.832202014135,10923.446860667902,1,medium,1,1,-0.1987620067159057,65.23269869035701,0
5134,26,M,secondary,4.0,2209.4322364282834,25891.259422387764,0,large,0,1,0.3885208627002979,52.41477357511624,1
5135,60,F,secondary,7.0,5686.336749729933,24097.24265367817,0,medium,1,0,-0.6176401047578904,12.573660475178572,1
5136,24,F,secondary,37.0,3251.7797204524177,8757.999509045656,3,large,0,0,-0.9056405530442608,16.94712876776596,4
5137,50,F,vocational,4.0,11700.259401299165,7388.873105095037,1,large,0,1,0.6740284525920985,70.315953394351,1
5138,39,F,secondary,8.0,7133.002767034563,32933.786576615326,1,medium,1,1,0.1411074350762215,50.56489259035824,1
5139,65,F,vocational,26.0,3183.6275143505645,24551.267347437184,3,small,0,1,-1.4830124109070455,39.76247720601152,1
5140,48,M,secondary,38.0,7051.364249191161,12614.31032432538,4,small,0,1,-0.9347734387076666,24.916783779229625,0
5141,52,F,higher,27.0,6173.126359558648,3476.548711995474,0,small,0,1,-0.9845993343308752,59.630065086013474,4
5142,60,F,vocational,7.0,9672.437321409838,13712.71346200314,0,,0,0,-0.5765609720040784,5.071839296580016,2
5143,64,M,secondary,20.0,3726.055057082927,,3,large,0,1,1.0788659339922706,55.12588906938852,2
5144,46,F,secondary,8.0,7304.654378093959,6622.894910773272,0,small,0,1,-0.1367435624627482,31.34096358012,2
5145,68,M,vocational,2.0,6064.664511361385,15107.021823910409,0,large,1,0,-0.6513275324210103,74.11948304112367,0
5146,48,F,secondary,15.0,5332.097033723212,15045.430602797296,0,medium,0,1,0.2778918049677897,68.289447036635,2
5147,64,M,secondary,24.0,12414.504416830669,10958.194755122704,0,medium,0,1,0.9164924559708372,45.51371026562484,0
5148,26,M,higher,33.0,5704.280593857369,5092.594524522981,0,large,0,1,1.2249842947800251,38.504470272924166,0
5149,66,M,secondary,32.0,8310.969223127799,8142.253444522211,2,medium,1,1,0.4215207817929274,51.27549115735883,4
5150,50,M,vocational,39.0,7818.870553763741,4221.562796166172,1,medium,0,0,-0.5245274754080208,2.554685150798608,2
5151,59,F,secondary,20.0,2443.990660771243,7800.124973586031,1,small,0,1,-0.0996072636624584,3.907466928805714,1
5152,41,F,vocational,5.0,10442.094318852376,20811.29847284635,2,medium,1,1,-0.2832701229789868,13.39676614509193,0
5153,38,F,higher,28.0,6735.96209864666,9128.118058997265,0,small,0,1,-0.3692102405053323,47.3386899365393,3
5154,67,M,secondary,31.0,6121.0140512992,10246.53238993426,1,small,1,0,0.582802821841056,81.28559905952561,0
5155,61,F,vocational,1.0,7662.489840347141,6419.019756366091,1,medium,1,1,0.8060242546979797,15.670338157743446,1
5156,64,M,primary,20.0,6206.153083178066,7423.744846927575,0,medium,1,1,-0.262523880457629,15.167899071789217,4
5157,63,F,vocational,13.0,7929.304581470399,17426.551791722544,2,medium,0,0,-0.4685248494886993,94.95819367761968,3
5158,43,M,vocational,8.0,4173.536296152079,13210.5891785806,1,small,0,1,1.965003351424237,30.450849490715303,0
5159,62,F,vocational,24.0,5435.751509336333,2406.5975209652147,1,large,0,0,1.876688891118423,71.56070250004257,4
5160,32,M,higher,9.0,5803.77479554343,26857.55036725052,0,large,1,1,-0.8982507189902058,92.48963939772185,0
5161,27,M,secondary,33.0,6653.885162432332,15691.746089063188,2,large,1,0,0.4322493712224241,42.43489964319214,1
5162,45,F,secondary,6.0,7412.510930398236,21848.559346696515,1,medium,0,1,-0.7391440785362868,33.56981872496749,3
5163,67,M,vocational,34.0,5437.004256591607,19575.676978694744,3,medium,1,0,0.0801829045848991,46.70049509425608,3
5164,39,F,secondary,30.0,3448.805196142848,4822.99979700894,0,medium,1,0,-1.0584045841745642,43.90549593864132,2
5165,58,F,higher,1.0,4142.258860933637,4092.7837873122185,1,medium,1,0,0.2721432696138371,65.69105133748029,0
5166,42,M,higher,11.0,8751.592345804798,30174.592167085928,0,small,1,1,0.5747822291028674,34.29002812461642,4
5167,31,M,secondary,9.0,4965.860471828544,7843.577119697836,1,small,1,1,0.8395035489961038,62.597607129055845,3
5168,62,F,vocational,6.0,4390.466299593484,14765.438600077869,2,medium,1,0,-0.0292564128052125,16.06309024199356,0
5169,49,M,higher,3.0,6731.653427284703,35505.40976414895,0,medium,0,0,-1.2013901695100329,50.32295468012202,2
5170,30,F,vocational,19.0,7576.963564255185,,1,large,0,0,-1.8954164842064252,45.71264450110224,0
5171,54,F,vocational,22.0,10234.57409196479,19806.208229453176,1,medium,0,1,1.812967221201571,86.90149279089546,2
5172,42,M,primary,2.0,5933.800545564383,18103.035231264184,0,medium,1,1,0.2224067076343151,62.37993626658308,4
5173,40,F,secondary,1.0,8541.46465961181,23512.89740595213,0,medium,1,1,0.8105389058292615,62.25074210794775,1
5174,67,M,higher,14.0,10321.119742040171,18247.05968108133,0,small,1,1,0.8379993043201521,91.94730877371852,3
5175,42,M,primary,17.0,8031.624388851243,329.6555967132246,1,medium,0,0,0.5241746442838741,66.26312362824686,1
5176,34,M,secondary,5.0,13701.826918861943,3490.508658202211,1,medium,0,0,-0.349850596952205,60.58052278083351,2
5177,34,M,vocational,27.0,11081.350701093615,12872.041543303483,1,medium,0,1,0.99330523987725,82.63927369397263,4
5178,61,M,secondary,16.0,5362.401912054798,7694.31051953821,0,medium,0,1,-0.4122782057091326,32.52442158811041,2
5179,51,F,secondary,36.0,5916.392236925901,12022.563284592645,0,medium,1,1,2.806577222733204,82.82433227528942,3
5180,46,F,secondary,9.0,7483.152120071834,8901.637969955898,0,large,1,1,-0.6690939370727749,96.01047377076,3
5181,36,M,secondary,10.0,8334.40087858331,16086.135615584188,0,small,0,1,1.7271243159206746,91.07818411969446,2
5182,66,M,primary,40.0,3228.219987629519,4449.575927403133,1,small,0,0,0.6098770274481136,12.593739763569678,0
5183,67,M,higher,28.0,7328.905307123066,27227.3402432669,1,large,0,0,1.6675234232162166,86.04033401254352,3
5184,67,F,vocational,40.0,5310.946990839113,18374.72344037467,0,medium,1,0,1.6854351884267975,37.48815739137636,4
5185,63,M,higher,5.0,6039.844244001602,27870.601576546556,0,large,0,0,-1.492181936487254,86.61077716124458,1
5186,69,F,primary,24.0,1500.0,8931.493817582923,2,large,1,0,0.9683211157526066,97.61700890855596,0
5187,33,M,secondary,6.0,5675.044575397565,7613.4148863369455,0,small,1,0,-0.5641964929269585,46.99295486242284,3
5188,55,F,secondary,36.0,9989.31630278473,10298.822709768549,1,small,0,1,-0.2552456535517073,36.94060388659174,2
5189,30,F,secondary,28.0,9980.77083334267,17166.385050747882,3,medium,0,1,1.0630304420891428,40.34175715249274,3
5190,49,M,higher,5.0,6705.279422375228,21152.432508465256,0,large,1,0,-0.2734985411746453,28.491425615926367,4
5191,67,F,secondary,5.0,5250.88613164299,9048.950738065363,2,medium,0,0,0.4244525555609529,49.027602694434,2
5192,38,M,secondary,34.0,5704.97059049216,10846.502303194293,1,medium,1,0,0.1289320722256705,55.26843159020195,1
5193,44,M,vocational,3.0,3985.612795187797,7215.120392977091,0,large,0,1,0.0799170896966328,16.05581350953734,1
5194,31,M,vocational,39.0,6370.225545937998,16952.75958191286,2,small,1,0,-0.969236056657789,59.27014396544378,4
5195,37,F,secondary,15.0,10352.11479596419,4339.73621943687,1,medium,0,0,1.485911959271235,67.20975303468158,3
5196,67,M,secondary,3.0,8874.072888398437,11397.339604703311,2,medium,1,1,-1.8669900044570429,11.257452926008838,4
5197,66,M,vocational,33.0,7339.619583961999,13450.876108309198,1,large,1,0,-1.919670710509692,59.30259414685685,1
5198,47,M,secondary,23.0,9933.313803268818,23221.999268907457,0,large,0,1,-0.4209042682998304,84.07373891551202,1
5199,52,F,higher,18.0,12427.06999018972,25201.852375792227,0,medium,1,1,0.5827207132856667,1.9646195468892012,0
5200,60,M,primary,5.0,11461.4943141696,21472.809101711777,3,small,1,1,-0.0279713011540134,27.23534331737416,0
5201,45,M,secondary,16.0,12018.234990874638,11790.10023469447,2,large,0,1,-0.334674607990271,82.84104147970372,4
5202,23,M,primary,29.0,6492.897019718826,13831.537398630917,0,medium,0,1,0.3828246211305808,89.17376217998347,0
5203,55,M,primary,23.0,7290.135780864243,21749.56466971369,0,large,0,1,-0.7869892761693791,64.1236429734241,3
5204,64,M,higher,7.0,9048.765285114509,7680.83675621071,2,small,0,1,0.7139835337399185,45.65264975762244,2
5205,49,M,primary,38.0,6668.375596405881,15581.555854571254,3,small,0,1,0.4367637601199443,54.95134955519963,1
5206,54,F,vocational,28.0,8245.244127322148,4391.025201900796,2,,1,1,-0.9182596903697317,11.634534366675345,2
5207,48,M,vocational,27.0,12503.765021000712,6068.841508020033,0,small,0,1,-1.0188988744184868,54.87165115814743,2
5208,46,F,vocational,20.0,8157.965347865588,7682.977470029616,2,large,0,0,-0.4494125171156489,26.287391712235756,4
5209,43,M,secondary,21.0,4215.409589606545,3392.020998947292,0,medium,0,0,-1.049821518656736,35.62979374839963,0
5210,26,M,higher,34.0,7242.356737132577,16518.610961583876,0,small,0,0,0.5134001051081212,20.89617235485121,4
5211,42,M,secondary,5.0,10215.097922399566,12183.5420864201,1,large,0,1,0.0347717941181408,77.61105060572984,4
5212,42,F,higher,10.0,5585.34888188341,,0,small,0,1,-0.2433926314790475,86.72846081554323,1
5213,32,M,higher,30.0,4876.734736166906,1962.824240768752,0,medium,1,0,-0.9370465246027848,1.4707620561904555,4
5214,36,M,secondary,9.0,8485.093898245254,,3,large,0,1,-0.6783385526165835,18.58734187136838,3
5215,45,F,higher,36.0,11665.26375780615,39372.81101689763,0,small,1,1,0.3181201570976851,55.85484228051678,4
5216,68,M,primary,1.0,4794.167574367719,2391.2837127291705,2,large,0,0,-0.0568670551102641,54.08481114253281,4
5217,51,M,vocational,22.0,3633.1754683131594,36076.31474627828,1,medium,1,1,-1.883853676443236,64.0232008347464,3
5218,68,M,secondary,4.0,7728.541548969747,8443.878938998389,1,medium,0,1,0.28519951921386,23.78917109511638,4
5219,43,F,secondary,12.0,8861.10993809202,41336.91265584392,1,medium,0,0,-0.7978271432123937,66.00025743959083,0
5220,63,M,higher,39.0,4047.0047555348974,19664.12411353685,1,medium,0,1,0.7560812110742748,17.29285269285442,1
5221,30,F,secondary,0.0,5313.978382771942,9581.377668185438,0,small,0,0,0.2105118987860323,25.48009878504816,1
5222,29,F,vocational,4.0,6821.691279193128,6168.909334772444,1,medium,1,1,-0.9350495553615796,88.05637657547567,4
5223,52,F,higher,9.0,6243.862288574368,11562.233360778884,1,medium,0,1,-1.014173918408369,17.842708483786662,4
5224,50,M,secondary,14.0,10904.92923429881,11431.822106968766,0,medium,1,0,0.8165819508876941,82.17987279844476,3
5225,42,F,higher,35.0,7636.529497132656,20517.348561810253,2,large,1,1,-1.7202522762921284,21.58347268323584,2
5226,50,F,secondary,15.0,10121.505258750522,13294.308637142329,1,medium,0,1,-0.795523157638502,9.425502355585069,4
5227,27,F,higher,35.0,6985.448347230845,9202.241713442354,0,medium,1,1,0.6120848011064953,38.88168308275478,2
5228,28,M,secondary,3.0,9619.769262023765,27886.9120687902,0,medium,1,1,-0.9961550186951912,72.91459889084321,2
5229,34,M,higher,4.0,8519.942502247886,11223.85329116594,0,large,1,1,0.3868526059399722,81.67844926986024,1
5230,35,M,vocational,25.0,11530.561125145015,4642.311336049638,0,small,0,0,0.3156589827487018,77.28539226649205,0
5231,47,M,vocational,4.0,7789.575249963167,8861.510752130242,0,medium,1,0,-0.523732923128291,77.93579011041986,4
5232,40,M,secondary,40.0,8777.041257805671,11865.915123374138,1,large,0,0,-0.6926366905027173,24.888522723847373,1
5233,32,M,secondary,27.0,9170.487457558658,7109.126374558042,0,large,1,0,0.0299668993374913,65.51715139540809,4
5234,27,F,vocational,19.0,6112.089696847566,5647.630278146404,2,medium,0,1,-1.2765026592468678,32.133205421446874,1
5235,59,M,secondary,15.0,7002.96596605555,10917.162548960923,1,medium,0,1,0.6470171496900263,82.88466290184131,3
