loan_id,customer_id,loan_amount,duration_months,interest_rate,loan_type,paid_on_time
2143,19,14465.54,55,0.1285,home_improvement,1
2144,4828,25000.15,49,0.1185,cash,0
2145,806,24519.16,11,0.1115,cash,0
2146,2013,29791.58,24,0.1479,auto,1
2147,3951,23317.59,34,0.1759,cash,1
2148,3830,26118.8,6,0.2144,home_improvement,1
2149,826,23133.03,21,0.1258,cash,0
2150,1278,28678.23,47,0.1216,cash,1
2151,3444,26712.62,52,0.03,auto,1
2152,2086,17674.89,13,0.2132,cash,0
2153,2518,18304.67,38,0.0721,home_improvement,1
2154,3692,22915.18,32,0.164,cash,0
2155,4303,21008.64,52,0.1546,auto,1
2156,3482,31828.14,51,0.1895,cash,1
2157,864,21907.28,58,0.096,cash,1
2158,4695,7189.32,56,0.1687,cash,1
2159,2814,9362.21,46,0.2214,cash,1
2160,3990,17847.91,19,0.1516,education,1
2161,3063,26496.11,19,0.0962,auto,1
2162,1621,13472.72,52,0.0666,auto,1
2163,3254,25861.95,44,0.2144,education,0
2164,4317,13096.63,48,0.118,cash,1
2165,4127,21428.98,21,0.128,cash,1
2166,4606,23730.77,56,0.2664,home_improvement,1
2167,272,9710.44,15,0.1861,cash,1
2168,4771,23560.72,50,0.1973,,1
2169,1636,34539.97,24,0.2221,cash,1
2170,4503,18222.06,10,0.062,cash,1
2171,2637,20687.99,51,0.2167,auto,1
2172,3477,22280.43,57,0.2235,cash,1
2173,3911,20815.68,59,0.1177,cash,1
2174,3980,20216.44,7,0.1776,home_improvement,0
2175,1599,19520.98,30,0.1884,cash,0
2176,3240,5893.08,24,0.1046,cash,1
2177,2824,24076.44,24,0.1857,,1
2178,1599,10325.23,27,0.1082,cash,1
2179,190,23388.39,7,0.2696,cash,0
2180,4081,26310.6,32,0.1481,auto,1
2181,2114,23662.08,10,0.1684,auto,1
2182,1138,12046.99,18,0.0586,cash,0
2183,1685,22838.67,45,0.1598,home_improvement,1
2184,2157,18077.17,12,0.201,cash,1
2185,4978,14691.2,43,0.0953,cash,0
2186,1718,38572.3,52,0.1139,cash,1
2187,667,11916.29,59,0.1045,home_improvement,1
2188,861,24452.58,41,0.0823,cash,1
2189,4594,33731.91,54,0.0752,auto,1
2190,3995,23445.1,32,0.1915,cash,0
2191,18,14463.83,55,0.0767,home_improvement,1
2192,2360,15038.75,48,0.0508,home_improvement,0
2193,1347,7427.34,56,0.1134,cash,1
2194,2635,20841.24,56,0.1425,cash,1
2195,3001,21172.25,43,0.169,cash,1
2196,2511,17743.77,18,0.0956,education,1
2197,2436,32814.3,8,0.1106,auto,1
2198,3447,19664.01,23,0.167,education,1
2199,3560,6049.75,22,0.1852,cash,1
2200,880,33648.29,57,0.2022,home_improvement,1
2201,3434,9663.89,8,0.164,education,0
2202,2505,24928.02,35,0.0571,cash,1
2203,2045,26108.23,60,0.0962,cash,1
2204,1302,19655.31,21,0.2027,cash,1
2205,2767,28776.12,37,0.2285,cash,0
2206,4859,21070.84,14,0.1356,auto,1
2207,2332,17144.41,29,0.1312,education,1
2208,301,2000.0,60,0.09,home_improvement,1
2209,1217,4796.58,42,0.211,cash,1
2210,4643,45168.23,35,0.0871,home_improvement,0
2211,4011,27005.21,59,0.2381,home_improvement,1
2212,300,31695.65,53,0.1359,cash,1
2213,4028,43033.85,21,0.097,home_improvement,1
2214,547,17169.45,40,0.0508,cash,0
2215,1503,19165.36,41,0.1265,cash,1
2216,4532,5585.44,30,0.1337,home_improvement,1
2217,3241,17829.66,16,0.1241,cash,0
2218,3240,17593.5,53,0.1403,auto,0
2219,1073,16919.6,14,0.2093,cash,1
2220,1623,29901.0,25,0.1709,cash,0
2221,467,26879.08,19,0.1497,auto,1
2222,2942,28723.56,48,0.1971,cash,0
2223,2432,9462.28,11,0.0942,cash,0
2224,831,20697.97,30,0.1757,cash,1
2225,1460,23530.61,52,0.1747,cash,1
2226,325,37250.31,55,0.215,cash,0
2227,320,21488.44,17,0.0715,auto,1
2228,247,18964.53,33,0.0967,cash,1
2229,1615,30217.3,32,0.0995,auto,0
2230,1351,18113.36,23,0.1639,home_improvement,1
2231,943,24668.2,50,0.1512,cash,1
2232,897,24401.45,45,0.1684,cash,1
2233,4747,15756.75,10,0.0347,cash,1
2234,2017,14215.21,53,0.2136,auto,1
2235,2595,19715.91,26,0.1518,cash,0
2236,4384,16104.65,52,0.1676,cash,0
2237,4989,6515.14,48,0.1585,education,1
2238,1893,26493.59,32,0.1086,cash,1
2239,3842,25133.14,43,0.1659,cash,1
2240,1993,13314.97,30,0.1438,auto,1
2241,1342,12441.86,48,0.1431,cash,1
2242,604,24397.53,14,0.1647,,1
2243,1743,35768.81,39,0.1349,education,0
2244,4944,29186.98,8,0.072,cash,0
2245,847,30805.73,45,0.1309,home_improvement,1
2246,727,17259.75,57,0.2213,home_improvement,1
2247,1279,23739.12,47,0.1123,cash,1
2248,1692,18808.4,45,0.1447,home_improvement,0
2249,1908,13465.33,51,0.1817,cash,1
2250,4729,21760.96,37,0.246,cash,1
2251,4651,12190.22,39,0.1272,home_improvement,1
2252,2275,13293.76,38,0.0786,cash,1
2253,4437,15994.14,31,0.1736,home_improvement,1
2254,1691,16953.66,7,0.0994,cash,1
2255,1972,19734.71,10,0.1548,auto,1
2256,3576,2000.0,30,0.1703,auto,1
2257,4340,11608.85,21,0.116,home_improvement,0
2258,166,34137.86,56,0.1264,cash,1
2259,2941,19920.35,60,0.181,cash,1
2260,1606,25052.51,31,0.1946,home_improvement,1
2261,1956,23745.4,44,0.1422,cash,0
2262,2902,19025.52,37,0.1484,auto,1
2263,2566,12053.59,19,0.0838,cash,1
2264,4956,15051.09,26,0.1459,auto,0
2265,2210,37625.67,27,0.1204,cash,0
2266,4838,15200.56,11,0.1439,home_improvement,0
2267,3396,35495.04,7,0.2109,auto,1
2268,3131,16262.18,23,0.0837,auto,1
2269,2675,17127.35,55,0.1988,cash,0
2270,1701,20687.88,10,0.1497,cash,0
2271,2933,18415.15,34,0.1387,cash,1
2272,2751,11553.06,37,0.0966,cash,1
2273,532,19872.08,42,0.154,cash,1
2274,4670,6750.58,59,0.2486,cash,1
2275,4436,23279.72,27,0.03,education,1
2276,3336,22023.14,25,0.0422,auto,0
2277,3347,26555.78,34,0.1312,cash,1
2278,747,15528.38,53,0.1564,home_improvement,1
2279,2985,26644.66,38,0.187,cash,1
2280,4858,23875.98,8,0.1626,cash,1
2281,616,21147.68,30,0.0582,cash,1
2282,4512,37793.93,33,0.1708,auto,0
2283,1758,24237.36,54,0.1314,cash,1
2284,1084,15825.16,41,0.1843,cash,1
2285,4510,33826.53,43,0.1041,cash,1
2286,3285,24591.92,23,0.0634,home_improvement,0
2287,4009,36009.49,45,0.1174,home_improvement,1
2288,4392,3305.28,11,0.1646,auto,0
2289,55,17294.58,16,0.1591,home_improvement,1
2290,1103,17316.99,17,0.1408,cash,1
2291,1183,3004.44,31,0.1094,auto,1
2292,4619,21493.04,9,0.1334,home_improvement,0
2293,2631,16654.45,34,0.2141,cash,0
2294,901,2009.78,54,0.2676,cash,1
2295,3493,13103.72,27,0.1613,cash,0
2296,1786,32477.47,6,0.1913,home_improvement,0
2297,2887,28178.57,21,0.1036,cash,1
2298,4716,13594.48,9,0.2077,cash,0
2299,1350,13332.11,41,0.1225,home_improvement,1
2300,4734,27747.61,49,0.0767,cash,1
2301,3713,2309.81,21,0.1976,home_improvement,1
2302,117,25342.27,22,0.1445,,1
2303,1973,3514.21,23,0.2097,home_improvement,1
2304,4332,34777.97,26,0.1813,cash,1
2305,4283,25925.34,44,0.0753,cash,1
2306,3469,3403.54,22,0.1492,home_improvement,1
2307,3453,16575.6,27,0.0952,cash,1
2308,4359,22855.64,54,0.2032,auto,1
2309,711,2117.96,47,0.1443,cash,1
2310,2310,19608.15,57,0.1071,education,1
2311,1756,24334.42,25,0.0385,cash,1
2312,4908,2000.0,57,0.1983,home_improvement,1
2313,3835,26715.08,22,0.1229,cash,1
2314,3742,18877.41,22,0.1269,cash,1
2315,477,28251.3,58,0.1642,cash,0
2316,3797,17889.62,17,0.0958,cash,1
2317,4181,10486.27,51,0.0641,cash,1
2318,2135,9607.57,51,0.1497,cash,1
2319,4318,17191.17,56,0.0934,home_improvement,0
2320,1962,18301.31,52,0.1362,auto,1
2321,3267,29576.53,51,0.0967,auto,0
2322,1028,17486.29,25,0.072,cash,1
2323,2556,5957.1,36,0.0579,cash,0
2324,292,15879.56,37,0.1451,cash,0
2325,597,6282.25,22,0.1948,cash,1
2326,4508,23149.45,27,0.1889,education,1
2327,3507,25218.84,52,0.1412,cash,1
2328,2954,26752.61,6,0.2112,cash,1
2329,2023,17277.39,10,0.1132,education,0
2330,2791,13701.56,28,0.1809,auto,1
2331,3531,15403.42,48,0.1154,cash,1
2332,1691,19178.03,55,0.1037,cash,1
2333,1618,15417.44,43,0.1805,cash,1
2334,3699,34486.5,53,0.1616,cash,1
2335,2701,16705.51,14,0.1715,home_improvement,1
2336,2035,19079.22,11,0.0656,auto,1
2337,2236,13237.46,33,0.1915,home_improvement,1
2338,4047,13440.69,22,0.1739,cash,1
2339,2589,8542.64,54,0.1199,auto,1
2340,400,10743.37,10,0.1691,cash,1
2341,4145,36849.49,26,0.1948,home_improvement,1
2342,1238,24894.74,22,,auto,0
2343,370,16950.06,38,0.1035,cash,1
2344,1418,14090.94,22,0.1256,cash,1
2345,596,31117.74,57,0.03,home_improvement,1
2346,117,12478.95,8,0.1565,auto,1
2347,3498,4671.1,9,0.1855,auto,1
2348,3318,24276.78,55,0.1685,education,0
2349,1541,11659.39,34,0.164,cash,0
2350,3509,8448.69,52,0.1912,cash,1
2351,190,10168.27,31,0.135,cash,1
2352,2067,23735.11,57,0.0614,cash,0
2353,2879,19061.84,32,0.1465,auto,0
2354,3978,11139.84,46,0.2051,cash,1
2355,1367,24225.84,60,0.1581,cash,0
2356,4769,12552.22,47,0.1214,cash,1
2357,1864,5279.21,20,0.1792,cash,0
2358,3684,8229.35,49,0.1593,education,1
2359,898,20198.0,27,0.1292,auto,1
2360,3367,12947.87,43,0.146,auto,1
2361,2807,20947.36,42,0.1241,cash,1
2362,2249,30011.54,15,0.1707,cash,1
2363,1268,14329.95,21,,home_improvement,1
2364,2768,43996.79,15,0.1565,cash,1
2365,2055,22486.0,9,0.1835,auto,0
2366,1441,18413.37,33,0.1519,cash,0
2367,2629,7987.68,17,0.1525,cash,1
2368,1221,16863.29,43,0.1435,cash,1
2369,3271,17763.16,19,0.1667,cash,1
2370,132,26837.65,7,0.122,auto,0
2371,1223,14638.08,14,0.1335,cash,1
2372,2405,23891.42,36,0.095,cash,0
2373,639,20378.19,12,0.1265,cash,0
2374,1126,28772.91,54,0.0398,home_improvement,1
2375,2124,29482.57,47,0.1414,cash,1
2376,2337,23002.32,12,0.1708,education,0
2377,1706,26884.87,53,0.1367,cash,1
2378,4062,30112.08,23,0.1861,cash,0
2379,2557,24835.98,55,0.2068,home_improvement,1
2380,1836,22500.07,60,0.1392,cash,1
2381,2568,23682.91,19,0.0902,cash,1
2382,1610,34505.04,24,0.1946,home_improvement,0
2383,255,21013.62,13,0.1845,cash,0
2384,2235,26560.53,7,0.1624,auto,1
2385,1812,13913.37,34,0.1138,cash,1
2386,2478,33508.16,43,0.1589,home_improvement,1
2387,2574,24045.72,36,,auto,1
2388,1364,16891.88,60,0.1033,cash,1
2389,2274,19369.22,12,0.158,cash,1
2390,3000,18034.48,18,0.0913,cash,1
2391,1208,20044.75,54,0.1778,cash,1
2392,145,21887.88,17,0.1541,education,1
2393,927,18229.06,25,0.1344,cash,1
2394,2431,5707.69,29,0.1379,cash,1
2395,3455,35969.72,17,0.0863,cash,1
2396,3246,22396.66,35,0.0893,cash,1
2397,3871,22441.07,49,0.2266,cash,0
2398,2332,19567.77,50,0.1325,cash,1
2399,4390,28172.43,31,0.0688,cash,1
2400,4892,20433.91,60,0.1859,home_improvement,1
2401,87,17201.56,23,0.0888,cash,0
2402,776,17776.95,50,0.1688,cash,1
2403,1996,31261.8,54,0.2137,home_improvement,1
2404,2266,21821.49,21,0.1291,cash,1
2405,1030,19683.87,8,0.1979,cash,1
2406,1459,16080.94,49,0.1767,cash,1
2407,225,17115.27,10,0.2187,auto,1
2408,4517,29725.73,40,0.1691,cash,1
2409,3935,11753.02,33,0.1136,home_improvement,1
2410,899,26027.28,33,0.0359,home_improvement,1
2411,2004,26359.56,46,0.1004,cash,1
2412,2608,21940.66,40,0.1149,cash,0
2413,2232,18290.98,39,0.1896,cash,1
2414,2122,6661.76,30,0.2007,,1
2415,2762,25977.27,44,0.0852,cash,1
2416,4587,5644.48,40,0.2011,cash,1
2417,2627,21501.51,37,0.1013,cash,1
2418,2789,20468.82,46,0.0983,cash,1
2419,1298,26912.25,12,0.0708,cash,0
2420,2329,11938.57,6,0.1569,auto,1
2421,3376,11493.6,7,0.1107,auto,1
2422,2933,24811.28,39,0.2057,home_improvement,0
2423,2432,18462.75,47,0.0946,cash,0
2424,3558,2000.0,14,0.1766,cash,1
2425,1091,19944.16,9,0.0794,cash,0
2426,160,36269.73,24,0.1916,cash,0
2427,1560,24937.57,49,0.1459,cash,1
2428,1234,9329.66,30,0.1546,cash,1
2429,4566,24227.11,42,0.1221,cash,1
2430,1179,28845.16,59,0.1192,cash,1
2431,4556,4474.76,34,0.1648,cash,1
2432,2078,17412.97,23,0.2304,auto,0
2433,3574,31695.86,7,0.0875,auto,0
2434,2882,6282.11,51,0.123,cash,1
2435,27,17480.52,47,0.1094,home_improvement,1
2436,4580,18063.46,24,0.0644,cash,1
2437,2378,16260.17,40,0.0638,auto,1
2438,2829,32382.65,18,0.1034,auto,1
2439,1320,31000.56,42,0.1202,cash,1
2440,908,17277.84,29,0.2108,cash,1
2441,195,10845.95,17,0.1895,cash,1
2442,2630,31456.63,10,0.099,auto,1
2443,1565,26974.26,7,0.1786,cash,1
2444,2143,19848.74,51,0.1,education,1
2445,4910,25894.15,9,0.1356,auto,0
2446,3229,25827.75,33,0.1562,cash,0
2447,3687,12129.07,12,0.2455,cash,1
2448,3185,14654.13,43,0.1534,cash,1
2449,875,20050.73,27,0.0661,auto,0
2450,3301,2599.85,49,0.1772,home_improvement,0
2451,4437,16915.93,10,0.1969,auto,1
2452,4987,12868.89,28,0.1844,cash,1
2453,238,21542.61,28,0.0903,cash,0
2454,139,9864.6,30,0.1462,home_improvement,1
2455,4895,23864.59,21,0.1391,cash,1
2456,3812,22002.77,19,0.2285,auto,1
2457,81,19083.44,58,0.1708,cash,0
2458,4275,24222.75,45,0.2258,cash,1
2459,4705,25331.14,31,0.1045,cash,0
2460,1226,17858.83,51,0.1292,cash,1
2461,1069,20318.64,9,0.1131,cash,1
2462,3787,13892.01,37,0.1889,cash,1
2463,1513,13787.04,43,0.197,cash,0
2464,525,34224.88,8,0.1595,cash,0
2465,3476,18179.57,44,0.1447,cash,1
2466,2713,19894.46,45,0.1609,home_improvement,0
2467,1385,19305.13,35,0.0709,cash,1
2468,1612,23343.67,42,0.1194,home_improvement,1
2469,2347,15104.29,57,0.1235,cash,1
2470,1140,15969.93,24,0.1393,cash,0
2471,262,28433.0,18,0.1074,auto,1
2472,3236,6614.15,28,0.0975,auto,1
2473,1463,21682.21,58,0.0601,auto,1
2474,2014,12611.68,33,0.1616,cash,1
2475,1548,2000.0,57,0.0714,cash,1
2476,831,19269.32,49,0.19,cash,0
2477,2719,9609.97,12,0.1562,cash,0
2478,3033,7999.92,43,0.1843,auto,1
2479,2505,43362.11,54,0.0954,auto,0
2480,2535,24878.75,34,0.2332,cash,1
2481,3575,25099.59,22,0.251,home_improvement,1
2482,212,19520.72,50,0.1415,home_improvement,1
2483,3869,9252.7,9,0.1597,cash,1
2484,4104,18510.52,53,0.1394,education,1
2485,760,16803.06,10,0.1904,cash,1
2486,4934,2681.54,8,0.1796,,1
2487,2283,36121.65,34,0.0512,cash,0
2488,1712,19195.23,9,0.0987,cash,0
2489,1484,12504.83,45,0.1596,home_improvement,1
2490,4937,21108.41,32,0.1787,auto,1
2491,2746,7592.37,46,0.1475,cash,1
2492,4980,11559.26,48,0.0552,auto,0
2493,3584,33828.19,49,0.1678,cash,0
2494,2322,15322.46,12,0.2312,,1
2495,144,19836.6,52,0.03,education,1
2496,4604,20931.52,53,0.187,cash,0
2497,1139,18433.23,33,0.2316,auto,1
2498,3912,15151.94,13,0.1872,cash,1
2499,640,40421.88,46,0.136,cash,1
2500,4173,13330.82,44,0.1848,cash,0
2501,136,11954.94,13,0.1357,home_improvement,0
2502,613,24415.74,50,0.1671,cash,1
2503,1486,8435.88,43,0.1442,cash,1
2504,3902,29191.05,8,0.1456,cash,1
2505,4986,18190.26,39,0.1019,cash,0
2506,1183,21161.25,52,,cash,1
2507,2882,22659.74,58,0.2212,cash,1
2508,3738,16944.04,52,0.109,cash,1
2509,4453,28241.23,53,0.0422,cash,1
2510,1180,25847.75,14,0.3158,cash,0
2511,558,24648.0,7,0.1182,education,0
2512,3920,6371.24,17,0.1266,cash,1
2513,168,16862.13,54,0.1199,auto,1
2514,4469,18998.34,53,0.1408,cash,1
2515,2011,35639.16,10,0.102,cash,0
2516,2509,7273.87,59,0.2145,auto,0
2517,2481,14256.34,17,0.13,cash,1
2518,2167,29734.26,32,0.0877,education,1
2519,63,11551.04,39,0.03,home_improvement,1
2520,729,14080.88,12,0.1947,auto,1
2521,1766,35065.78,26,0.118,education,0
2522,1180,23291.99,21,0.1588,education,1
2523,4081,27721.65,25,0.0935,cash,1
2524,4962,26502.84,24,0.1447,home_improvement,0
2525,1030,21053.76,30,0.1386,home_improvement,1
2526,3655,20823.12,40,0.186,cash,1
2527,2531,27979.9,12,0.1483,cash,0
2528,3846,12377.17,45,0.0839,auto,1
2529,3816,35606.17,12,0.2601,cash,1
2530,4071,15193.42,39,0.1617,cash,1
2531,4811,29207.82,16,0.0928,auto,1
2532,2919,24553.14,54,0.1495,home_improvement,1
2533,4621,15073.77,23,0.1596,education,1
2534,2206,24352.17,6,0.1642,auto,0
2535,242,21147.29,11,0.1582,education,1
2536,1741,4109.82,27,0.1523,education,1
2537,3464,19219.33,58,0.1859,auto,1
2538,137,8761.5,22,0.1764,cash,1
2539,4137,24567.39,33,0.1773,cash,1
2540,4049,18726.25,47,0.0512,home_improvement,1
2541,1162,27896.88,18,0.0533,cash,1
2542,4325,13729.05,43,0.1003,auto,1
2543,3879,8336.98,28,0.1276,education,1
2544,1715,10314.18,54,0.102,auto,1
2545,4625,38180.97,43,0.0892,education,1
2546,2576,47261.02,23,0.1519,auto,1
2547,2233,38011.95,30,0.0964,education,1
2548,2891,6138.88,53,0.03,education,1
2549,4929,7607.56,26,,auto,0
2550,3288,10414.01,35,0.1095,auto,1
2551,2568,26967.32,53,0.1271,home_improvement,1
2552,3250,38970.79,14,0.1849,home_improvement,1
2553,3683,28143.16,52,0.1617,auto,0
2554,984,21709.65,51,0.0397,auto,1
2555,2654,11679.77,35,0.2126,cash,1
2556,3434,17429.09,18,0.13,,1
2557,961,20797.73,13,0.1435,cash,0
2558,3763,27944.03,47,0.1461,cash,1
2559,53,15508.44,26,0.0974,cash,0
2560,87,23610.7,35,0.1682,cash,0
2561,1958,22475.77,10,0.0426,education,0
2562,3090,20903.05,34,0.207,auto,1
2563,594,16440.9,9,0.1494,cash,1
2564,2084,21088.65,35,0.1582,cash,1
2565,929,19136.95,52,0.1663,cash,1
2566,4426,12963.41,59,0.1179,home_improvement,1
2567,3668,27960.67,52,0.2036,cash,0
2568,4719,34172.07,38,0.1037,education,1
2569,1859,21531.0,46,0.09,cash,1
2570,2919,19586.03,8,0.1475,cash,0
2571,1794,26828.86,43,0.0711,education,1
2572,1999,21667.6,58,0.1117,cash,0
2573,2738,30263.12,14,0.153,cash,0
2574,4691,20957.1,21,0.1768,cash,1
2575,4357,25275.48,60,0.1381,home_improvement,0
2576,1349,35601.31,31,0.0948,education,1
2577,1542,31409.23,45,0.1231,cash,0
2578,2463,18588.51,51,0.1066,home_improvement,0
2579,3799,29732.75,58,0.1351,cash,1
2580,1766,10389.73,10,0.109,auto,0
2581,333,18191.44,25,0.0911,cash,1
2582,769,27502.14,18,0.0849,cash,1
2583,1997,33768.07,50,0.0481,auto,0
2584,4472,13237.12,54,0.1941,cash,1
2585,3471,19754.15,53,0.1758,auto,1
2586,1253,20027.37,12,0.0786,auto,1
2587,2964,19170.26,42,0.1725,cash,1
2588,3977,9054.31,34,0.1421,cash,0
2589,1399,24506.58,45,0.0754,auto,1
2590,3766,8519.53,16,0.0875,auto,1
2591,3222,30240.08,13,0.1325,cash,0
2592,3335,32148.19,25,0.1771,auto,1
2593,666,14253.49,25,0.1697,cash,1
2594,545,8578.17,49,0.1131,auto,1
2595,2278,19710.21,16,0.163,cash,1
2596,2004,15320.68,58,0.1319,home_improvement,1
2597,1539,18112.87,6,0.1033,auto,1
2598,4635,20824.06,37,0.188,auto,1
2599,1234,11627.71,35,0.1478,education,1
2600,1830,34931.47,25,0.1655,cash,1
2601,243,14229.42,12,0.0851,education,1
2602,102,28418.81,10,0.114,cash,1
2603,1633,11991.27,21,0.181,home_improvement,1
2604,3628,20552.27,28,0.126,auto,1
2605,2982,24052.79,16,0.1289,auto,0
2606,3438,21220.72,50,0.0869,home_improvement,0
2607,3757,17714.59,59,0.1498,education,1
2608,2901,15563.01,47,0.086,cash,1
2609,2239,16338.87,51,0.1583,cash,0
2610,1815,13923.53,25,0.0904,home_improvement,1
2611,198,22997.27,53,0.1295,cash,1
2612,1615,36481.3,15,0.2188,cash,0
2613,2494,23233.65,39,0.1583,,0
2614,1148,25362.09,35,0.1227,cash,1
2615,714,29740.32,32,0.1828,home_improvement,1
2616,2959,15940.73,51,0.1038,cash,1
2617,2413,3760.94,24,0.0907,,1
2618,4981,20026.42,36,0.1218,cash,1
2619,4099,27694.67,31,0.1949,auto,1
2620,3918,38092.71,35,0.1921,education,1
2621,2492,11178.06,24,0.1152,cash,0
2622,3275,29898.09,44,0.1258,home_improvement,0
2623,4424,22349.16,38,0.161,home_improvement,1
2624,2848,16500.59,13,0.2614,cash,1
2625,1270,10586.12,30,0.1281,cash,1
2626,3527,14744.91,40,0.2091,cash,0
2627,599,25159.51,11,0.1525,home_improvement,0
2628,2510,31004.9,10,0.1827,cash,1
2629,4275,2000.0,35,0.1907,cash,1
2630,4238,24612.25,14,0.1488,cash,0
2631,3872,14838.11,37,0.1386,cash,1
2632,2910,15678.28,8,0.1296,home_improvement,1
2633,1739,23748.53,53,0.1575,home_improvement,0
2634,1238,37289.87,39,0.1994,cash,0
2635,2497,13539.35,40,0.2061,auto,1
2636,2817,19139.42,59,0.2005,auto,1
2637,1599,5820.71,40,0.1167,cash,1
2638,1228,23946.49,14,0.1116,auto,1
2639,3845,13789.98,55,0.0986,home_improvement,1
2640,2679,34184.47,31,0.1477,home_improvement,1
2641,2422,23242.88,42,0.1866,auto,1
2642,4024,17450.86,55,0.1117,auto,0
2643,4849,17513.45,32,0.1309,home_improvement,1
2644,3638,23282.53,52,0.1723,auto,1
2645,3902,26219.87,58,0.1239,education,1
2646,1352,9480.47,29,0.1305,home_improvement,0
2647,4301,18662.57,7,0.1957,,1
2648,3647,19976.09,46,0.1412,auto,0
2649,2808,21905.32,50,0.104,cash,1
2650,619,31752.55,8,0.1448,home_improvement,1
2651,2606,7170.28,58,0.1617,cash,1
2652,3227,28603.34,47,0.2652,cash,1
2653,997,23279.56,16,0.216,cash,0
2654,1575,15519.79,45,0.2996,education,1
2655,3915,27256.6,43,0.0867,education,1
2656,3086,16551.94,38,0.2096,cash,1
2657,1190,3688.79,37,0.2176,cash,1
2658,4312,2000.0,12,0.1415,cash,1
2659,4223,9052.3,57,,auto,0
2660,669,15102.36,22,0.1769,cash,0
2661,330,21545.29,21,0.1237,cash,0
2662,3483,25375.72,15,0.0828,auto,0
2663,368,17677.53,17,0.0691,cash,0
2664,3417,7309.09,9,0.0652,auto,1
2665,2697,16575.39,51,0.1517,home_improvement,1
2666,3785,18035.64,55,0.1736,home_improvement,1
2667,159,35638.0,8,0.0913,cash,0
2668,4847,25011.58,15,0.1642,cash,1
2669,462,5091.83,30,0.1638,cash,0
2670,2415,17164.65,17,0.1573,cash,0
2671,4062,26268.41,16,0.174,cash,1
2672,682,20188.99,44,0.1508,education,1
2673,3750,5385.94,54,0.2066,home_improvement,1
2674,3480,27365.59,23,0.1712,auto,1
2675,4387,23271.13,34,0.0773,auto,1
2676,2727,18587.0,28,0.232,cash,1
2677,1547,12742.73,26,0.092,cash,1
2678,4060,29119.97,9,0.1392,cash,1
2679,767,3674.04,44,0.2676,education,0
2680,3965,6011.5,56,0.1645,home_improvement,1
2681,830,13386.55,47,0.0989,cash,1
2682,3666,22720.14,60,0.1568,cash,1
2683,208,7723.2,51,,cash,1
2684,1986,15097.45,26,0.1501,cash,1
2685,4416,16927.74,51,0.1147,cash,1
2686,2379,23088.6,17,0.076,cash,1
2687,139,17508.73,27,0.0818,home_improvement,1
2688,4581,17542.41,44,0.101,cash,1
2689,2995,13647.71,21,0.2047,auto,1
2690,2180,29801.25,47,0.0791,cash,1
2691,4433,25937.74,16,0.1478,cash,1
2692,2934,25614.15,14,0.2099,cash,1
2693,2995,12997.8,47,0.1725,home_improvement,1
2694,3418,15386.62,32,0.2111,cash,1
2695,873,24287.69,57,0.1107,auto,1
2696,579,14712.49,16,0.1714,cash,1
2697,3038,11661.38,45,0.1975,home_improvement,1
2698,3848,22598.35,18,0.1871,cash,1
2699,4805,8229.07,32,0.1845,home_improvement,1
2700,75,18115.23,33,0.0803,auto,0
2701,387,28030.45,52,0.1734,home_improvement,1
2702,4911,21307.51,27,0.1644,education,0
2703,869,10575.98,25,0.1325,auto,1
2704,2843,24253.74,32,0.1098,auto,1
2705,2362,14591.01,59,0.1625,auto,1
2706,841,27610.77,27,0.0906,home_improvement,1
2707,3844,24582.3,36,0.1184,auto,1
2708,3921,16875.76,10,0.1871,home_improvement,1
2709,1408,13250.98,39,0.1921,cash,1
2710,4223,12356.43,10,0.1641,cash,0
2711,3026,43307.0,6,0.117,cash,0
2712,1024,2000.0,20,0.0844,auto,1
2713,1336,4157.52,16,0.101,home_improvement,1
2714,207,29922.32,34,0.2043,cash,1
2715,2821,27979.61,17,0.1497,auto,0
2716,2623,23243.08,17,0.1349,cash,0
2717,901,2072.7,54,0.1482,auto,1
2718,3203,24849.4,40,0.1742,cash,1
2719,1520,11183.06,6,0.0887,cash,1
2720,842,19110.59,47,0.1157,home_improvement,0
2721,922,23661.87,45,0.1723,cash,1
2722,2809,24559.28,55,0.152,auto,1
2723,4629,14143.79,35,0.1953,cash,1
2724,2632,31564.36,57,0.1777,cash,1
2725,3104,27316.1,57,0.1014,cash,1
2726,4318,11358.63,26,0.03,cash,0
2727,3257,15682.08,10,0.1502,education,1
2728,4080,13172.03,57,0.0877,cash,0
2729,2686,19436.33,42,0.1654,cash,1
2730,660,25662.58,54,0.2195,home_improvement,0
2731,3298,3343.69,10,0.0885,cash,1
